Source,Transaction_Type,Weight
C597908249,fashion,11
C597908249,food,287
C597908249,health,518
C597908249,tech,17
C597908249,transportation,3976
C597908249,wellnessandbeauty,141
C598089944,barsandrestaurants,264
C598089944,food,102
C598089944,health,358
C598089944,hyper,248
C598089944,transportation,4334
C598089944,wellnessandbeauty,95
C598452144,barsandrestaurants,161
C598452144,fashion,293
C598452144,food,275
C598452144,health,63
C598452144,transportation,3461
C598452144,wellnessandbeauty,394
C59912595,barsandrestaurants,46
C59912595,contents,43
C59912595,fashion,109
C59912595,food,181
C59912595,health,856
C59912595,transportation,3851
C59912595,wellnessandbeauty,650
C599293124,barsandrestaurants,310
C599293124,health,24
C599293124,hotelservices,76
C599293124,hyper,147
C599293124,sportsandtoys,99
C599293124,transportation,3136
C599293124,wellnessandbeauty,348
C599638364,barsandrestaurants,41
C599638364,food,12
C599638364,health,149
C599638364,hyper,276
C599638364,sportsandtoys,44
C599638364,tech,16
C599638364,transportation,2654
C599638364,wellnessandbeauty,247
C599675908,barsandrestaurants,39
C599675908,fashion,120
C599675908,food,228
C599675908,health,1287
C599675908,hotelservices,71
C599675908,hyper,175
C599675908,sportsandtoys,319
C599675908,tech,66
C599675908,transportation,2796
C599675908,wellnessandbeauty,1123
C599960999,food,423
C599960999,health,346
C599960999,hotelservices,86
C599960999,hyper,28
C599960999,transportation,3804
C599960999,wellnessandbeauty,230
C60026962,fashion,84
C60026962,health,1574
C60026962,otherservices,83
C60026962,sportsandtoys,923
C60026962,tech,260
C60026962,wellnessandbeauty,797
C601235628,barsandrestaurants,357
C601235628,food,48
C601235628,hyper,37
C601235628,transportation,4120
C601235628,travel,266
C601235628,wellnessandbeauty,37
C601255458,fashion,116
C601255458,health,440
C601255458,hotelservices,166
C601255458,wellnessandbeauty,248
C602096181,fashion,34
C602096181,food,594
C602096181,health,794
C602096181,transportation,4037
C602373594,barsandrestaurants,40
C602373594,fashion,145
C602373594,food,174
C602373594,health,129
C602373594,hyper,113
C602373594,transportation,3848
C602373594,wellnessandbeauty,75
C602498884,barsandrestaurants,50
C602498884,fashion,127
C602498884,health,22
C602498884,home,3
C602498884,hotelservices,51
C602498884,hyper,23
C602498884,sportsandtoys,472
C602498884,transportation,2301
C602498884,wellnessandbeauty,639
C602544155,barsandrestaurants,153
C602544155,fashion,12
C602544155,health,108
C602544155,hyper,140
C602544155,sportsandtoys,94
C602544155,transportation,4008
C602544155,wellnessandbeauty,429
C603081336,barsandrestaurants,172
C603081336,contents,74
C603081336,food,454
C603081336,health,145
C603081336,hotelservices,106
C603081336,hyper,109
C603081336,transportation,3886
C603081336,wellnessandbeauty,66
C60324613,barsandrestaurants,74
C60324613,fashion,155
C60324613,health,1912
C60324613,hyper,19
C60324613,otherservices,641
C60324613,sportsandtoys,637
C60324613,transportation,92
C60324613,travel,1403
C60324613,wellnessandbeauty,77
C60351691,barsandrestaurants,10
C60351691,food,155
C60351691,home,185
C60351691,hyper,136
C60351691,tech,135
C60351691,transportation,4049
C60351691,wellnessandbeauty,882
C603564532,barsandrestaurants,46
C603564532,fashion,130
C603564532,food,338
C603564532,health,190
C603564532,hyper,9
C603564532,transportation,3755
C603564532,wellnessandbeauty,556
C604267980,barsandrestaurants,32
C604267980,fashion,79
C604267980,food,385
C604267980,health,283
C604267980,home,200
C604267980,hotelservices,50
C604267980,transportation,2953
C604267980,wellnessandbeauty,496
C604378279,fashion,172
C604378279,health,1726
C604378279,hyper,5
C604378279,leisure,374
C604378279,transportation,38
C604378279,wellnessandbeauty,147
C605522883,barsandrestaurants,191
C605522883,fashion,84
C605522883,food,96
C605522883,health,506
C605522883,home,230
C605522883,hyper,29
C605522883,transportation,3707
C605522883,wellnessandbeauty,331
C605859862,barsandrestaurants,110
C605859862,fashion,56
C605859862,food,6
C605859862,health,551
C605859862,hyper,575
C605859862,otherservices,119
C605859862,sportsandtoys,879
C605859862,tech,333
C605859862,transportation,3991
C605859862,wellnessandbeauty,260
C605904636,barsandrestaurants,61
C605904636,food,555
C605904636,health,671
C605904636,home,14
C605904636,transportation,3773
C605904636,wellnessandbeauty,206
C606355103,barsandrestaurants,47
C606355103,fashion,73
C606355103,food,52
C606355103,health,211
C606355103,hyper,177
C606355103,transportation,4213
C606355103,wellnessandbeauty,73
C606518659,barsandrestaurants,67
C606518659,food,77
C606518659,health,616
C606518659,home,31
C606518659,hyper,72
C606518659,sportsandtoys,66
C606518659,transportation,1851
C606518659,wellnessandbeauty,178
C606861698,fashion,336
C606861698,food,588
C606861698,health,702
C606861698,home,141
C606861698,hyper,26
C606861698,transportation,3832
C606861698,wellnessandbeauty,123
C607062277,barsandrestaurants,52
C607062277,fashion,212
C607062277,health,274
C607062277,hotelservices,122
C607062277,hyper,318
C607062277,sportsandtoys,9
C607062277,tech,223
C607062277,transportation,2124
C607062277,wellnessandbeauty,115
C607479057,fashion,243
C607479057,food,481
C607479057,health,421
C607479057,home,14
C607479057,tech,76
C607479057,transportation,4220
C607479057,wellnessandbeauty,175
C607521473,barsandrestaurants,60
C607521473,fashion,104
C607521473,food,528
C607521473,health,503
C607521473,home,239
C607521473,hyper,17
C607521473,tech,200
C607521473,transportation,3892
C607521473,wellnessandbeauty,97
C607532274,barsandrestaurants,54
C607532274,fashion,92
C607532274,food,486
C607532274,health,608
C607532274,home,25
C607532274,transportation,4263
C607532274,wellnessandbeauty,125
C607766298,food,143
C607766298,health,489
C607766298,home,325
C607766298,hotelservices,24
C607766298,tech,78
C607766298,transportation,3381
C607766298,wellnessandbeauty,200
C608244416,fashion,38
C608244416,food,381
C608244416,health,436
C608244416,home,444
C608244416,hyper,40
C608244416,transportation,3518
C608244416,wellnessandbeauty,95
C608407663,barsandrestaurants,23
C608407663,fashion,41
C608407663,food,186
C608407663,health,18
C608407663,hyper,147
C608407663,tech,50
C608407663,transportation,3828
C608407663,wellnessandbeauty,41
C608547225,barsandrestaurants,194
C608547225,fashion,101
C608547225,food,330
C608547225,health,601
C608547225,hotelservices,387
C608547225,hyper,178
C608547225,sportsandtoys,764
C608547225,transportation,4051
C608547225,wellnessandbeauty,620
C609359335,barsandrestaurants,104
C609359335,fashion,37
C609359335,health,702
C609359335,sportsandtoys,513
C609359335,transportation,958
C609359335,travel,2969
C609359335,wellnessandbeauty,422
C609452246,barsandrestaurants,81
C609452246,fashion,109
C609452246,food,324
C609452246,health,298
C609452246,hotelservices,81
C609452246,transportation,3916
C6094907,barsandrestaurants,99
C6094907,fashion,200
C6094907,food,159
C6094907,health,655
C6094907,home,182
C6094907,hyper,146
C6094907,sportsandtoys,148
C6094907,tech,58
C6094907,transportation,3404
C6094907,wellnessandbeauty,82
C610735261,barsandrestaurants,74
C610735261,food,63
C610735261,tech,55
C610735261,transportation,4246
C610735261,wellnessandbeauty,34
C611182051,barsandrestaurants,38
C611182051,fashion,457
C611182051,food,59
C611182051,health,4996
C611182051,home,1024
C611182051,hotelservices,806
C611182051,leisure,1061
C611182051,otherservices,827
C611182051,sportsandtoys,4514
C611182051,tech,77
C611182051,transportation,206
C611182051,travel,5458
C611182051,wellnessandbeauty,595
C61142824,contents,47
C61142824,fashion,77
C61142824,food,445
C61142824,hyper,2
C61142824,tech,57
C61142824,transportation,2959
C61142824,wellnessandbeauty,455
C611520731,fashion,19
C611520731,health,1394
C611520731,sportsandtoys,357
C611520731,wellnessandbeauty,204
C612005121,barsandrestaurants,147
C612005121,food,474
C612005121,health,82
C612005121,home,36
C612005121,hyper,158
C612005121,sportsandtoys,54
C612005121,transportation,3478
C612005121,wellnessandbeauty,97
C612045723,barsandrestaurants,104
C612045723,fashion,336
C612045723,food,251
C612045723,health,209
C612045723,hyper,158
C612045723,transportation,3489
C612045723,wellnessandbeauty,69
C612230385,barsandrestaurants,142
C612230385,fashion,171
C612230385,home,398
C612230385,hyper,58
C612230385,leisure,242
C612230385,sportsandtoys,382
C612230385,transportation,2800
C612230385,wellnessandbeauty,92
C612357573,contents,28
C612357573,fashion,86
C612357573,food,281
C612357573,hyper,204
C612357573,tech,104
C612357573,transportation,4193
C612357573,wellnessandbeauty,63
C612581943,barsandrestaurants,0
C612581943,health,494
C612581943,transportation,1053
C612581943,travel,2143
C612581943,wellnessandbeauty,393
C614111561,barsandrestaurants,56
C614111561,health,110
C614111561,hotelservices,15
C614111561,otherservices,113
C614111561,sportsandtoys,114
C614111561,transportation,2668
C614111561,wellnessandbeauty,512
C615155713,fashion,122
C615155713,food,230
C615155713,health,485
C615155713,tech,33
C615155713,transportation,4136
C615155713,wellnessandbeauty,185
C615281750,barsandrestaurants,191
C615281750,fashion,286
C615281750,food,223
C615281750,health,690
C615281750,home,251
C615281750,hyper,74
C615281750,otherservices,41
C615281750,sportsandtoys,532
C615281750,transportation,3552
C615281750,travel,8504
C615281750,wellnessandbeauty,563
C615816786,barsandrestaurants,341
C615816786,contents,44
C615816786,food,5
C615816786,health,239
C615816786,hyper,64
C615816786,leisure,274
C615816786,sportsandtoys,492
C615816786,transportation,3029
C615816786,wellnessandbeauty,90
C616472041,barsandrestaurants,60
C616472041,fashion,62
C616472041,food,488
C616472041,health,198
C616472041,home,567
C616472041,hyper,68
C616472041,sportsandtoys,338
C616472041,transportation,4253
C616472041,wellnessandbeauty,111
C616528518,barsandrestaurants,137
C616528518,fashion,295
C616528518,food,177
C616528518,health,213
C616528518,hotelservices,193
C616528518,hyper,106
C616528518,transportation,2624
C616528518,wellnessandbeauty,198
C616715154,barsandrestaurants,415
C616715154,contents,7
C616715154,fashion,456
C616715154,food,12
C616715154,health,4726
C616715154,home,1036
C616715154,hotelservices,2186
C616715154,hyper,479
C616715154,leisure,470
C616715154,otherservices,154
C616715154,sportsandtoys,870
C616715154,tech,86
C616715154,transportation,597
C616715154,travel,13766
C616715154,wellnessandbeauty,1097
C617179674,barsandrestaurants,67
C617179674,fashion,28
C617179674,food,174
C617179674,health,442
C617179674,hyper,73
C617179674,transportation,4221
C617179674,wellnessandbeauty,522
C617323407,barsandrestaurants,146
C617323407,food,118
C617323407,health,17
C617323407,hyper,3
C617323407,tech,148
C617323407,transportation,3057
C617323407,wellnessandbeauty,158
C617723960,barsandrestaurants,90
C617723960,fashion,30
C617723960,health,2764
C617723960,home,1180
C617723960,hotelservices,401
C617723960,hyper,299
C617723960,leisure,584
C617723960,otherservices,267
C617723960,sportsandtoys,4768
C617723960,tech,703
C617723960,travel,11104
C617723960,wellnessandbeauty,1615
C619451848,barsandrestaurants,22
C619451848,fashion,137
C619451848,food,157
C619451848,health,1185
C619451848,hyper,43
C619451848,transportation,2165
C619451848,wellnessandbeauty,237
C619464090,barsandrestaurants,19
C619464090,health,486
C619464090,hyper,26
C619464090,sportsandtoys,560
C619464090,transportation,1635
C619464090,travel,4177
C619464090,wellnessandbeauty,288
C620327304,barsandrestaurants,127
C620327304,hotelservices,97
C620327304,hyper,137
C620327304,sportsandtoys,475
C620327304,transportation,4120
C620327304,wellnessandbeauty,124
C620542168,barsandrestaurants,270
C620542168,food,11
C620542168,hyper,136
C620542168,transportation,4185
C620542168,travel,1477
C620542168,wellnessandbeauty,497
C620551378,barsandrestaurants,155
C620551378,contents,176
C620551378,fashion,38
C620551378,food,9
C620551378,health,289
C620551378,hyper,85
C620551378,sportsandtoys,162
C620551378,tech,60
C620551378,transportation,3731
C621230638,barsandrestaurants,88
C621230638,contents,10
C621230638,fashion,19
C621230638,food,180
C621230638,health,583
C621230638,hyper,140
C621230638,transportation,3986
C621230638,wellnessandbeauty,52
C62153477,fashion,120
C62153477,food,410
C62153477,health,615
C62153477,home,24
C62153477,tech,45
C62153477,transportation,3905
C62153477,wellnessandbeauty,36
C623466885,contents,72
C623466885,food,273
C623466885,health,1052
C623466885,hotelservices,158
C623466885,hyper,76
C623466885,sportsandtoys,86
C623466885,transportation,3407
C623466885,wellnessandbeauty,28
C623601481,food,226
C623601481,health,1456
C623601481,otherservices,47
C623601481,sportsandtoys,521
C623601481,tech,29
C623601481,transportation,1622
C623601481,travel,4260
C623601481,wellnessandbeauty,123
C624012210,barsandrestaurants,244
C624012210,fashion,159
C624012210,food,194
C624012210,health,453
C624012210,home,762
C624012210,sportsandtoys,328
C624012210,transportation,2557
C624012210,travel,901
C624012210,wellnessandbeauty,110
C625569664,barsandrestaurants,53
C625569664,food,149
C625569664,health,914
C625569664,hyper,134
C625569664,transportation,2482
C625569664,wellnessandbeauty,63
C626305923,barsandrestaurants,127
C626305923,health,1032
C626305923,home,4
C626305923,hyper,108
C626305923,otherservices,50
C626305923,sportsandtoys,140
C626305923,transportation,2171
C626305923,wellnessandbeauty,725
C626467543,barsandrestaurants,71
C626467543,food,266
C626467543,health,289
C626467543,home,313
C626467543,hotelservices,609
C626467543,hyper,69
C626467543,otherservices,227
C626467543,sportsandtoys,439
C626467543,transportation,2972
C626467543,wellnessandbeauty,534
C626836922,barsandrestaurants,46
C626836922,fashion,119
C626836922,food,240
C626836922,health,202
C626836922,transportation,3828
C626836922,wellnessandbeauty,324
C627811000,barsandrestaurants,22
C627811000,fashion,64
C627811000,food,332
C627811000,health,262
C627811000,hyper,0
C627811000,transportation,4423
C627811000,wellnessandbeauty,121
C628112283,contents,29
C628112283,fashion,53
C628112283,food,426
C628112283,health,726
C628112283,hyper,98
C628112283,otherservices,375
C628112283,sportsandtoys,555
C628112283,transportation,3688
C628112283,wellnessandbeauty,106
C628232611,fashion,29
C628232611,food,148
C628232611,home,305
C628232611,hyper,114
C628232611,sportsandtoys,509
C628232611,transportation,3601
C628232611,wellnessandbeauty,100
C629170053,fashion,82
C629170053,health,2150
C629170053,sportsandtoys,873
C629170053,wellnessandbeauty,417
C629808856,fashion,191
C629808856,food,207
C629808856,health,382
C629808856,hyper,71
C629808856,otherservices,169
C629808856,sportsandtoys,8
C629808856,transportation,2027
C629808856,wellnessandbeauty,351
C629942205,barsandrestaurants,29
C629942205,fashion,51
C629942205,health,155
C629942205,hyper,45
C629942205,sportsandtoys,1020
C629942205,transportation,1309
C629942205,wellnessandbeauty,40
C630302845,fashion,183
C630302845,food,147
C630302845,health,275
C630302845,leisure,340
C630302845,sportsandtoys,368
C630302845,tech,106
C630302845,transportation,1446
C630302845,wellnessandbeauty,105
C630392370,barsandrestaurants,44
C630392370,contents,49
C630392370,fashion,304
C630392370,food,496
C630392370,health,208
C630392370,home,31
C630392370,hotelservices,80
C630392370,hyper,139
C630392370,sportsandtoys,13
C630392370,transportation,3672
C630392370,wellnessandbeauty,143
C630871084,barsandrestaurants,38
C630871084,food,485
C630871084,health,143
C630871084,hotelservices,814
C630871084,tech,119
C630871084,transportation,3939
C630871084,wellnessandbeauty,221
C631654729,barsandrestaurants,61
C631654729,contents,72
C631654729,fashion,187
C631654729,food,471
C631654729,health,398
C631654729,home,135
C631654729,transportation,4020
C631654729,wellnessandbeauty,37
C632176173,barsandrestaurants,56
C632176173,contents,185
C632176173,fashion,77
C632176173,food,360
C632176173,health,698
C632176173,hyper,144
C632176173,tech,67
C632176173,transportation,3630
C632538178,barsandrestaurants,58
C632538178,health,48
C632538178,home,275
C632538178,hotelservices,82
C632538178,hyper,131
C632538178,leisure,374
C632538178,sportsandtoys,8
C632538178,transportation,1629
C632538178,travel,2938
C632538178,wellnessandbeauty,260
C632643861,barsandrestaurants,69
C632643861,fashion,198
C632643861,food,178
C632643861,health,1178
C632643861,hyper,120
C632643861,leisure,197
C632643861,sportsandtoys,928
C632643861,tech,58
C632643861,transportation,2110
C632643861,wellnessandbeauty,62
C634714812,barsandrestaurants,126
C634714812,fashion,191
C634714812,food,117
C634714812,health,12
C634714812,hotelservices,512
C634714812,hyper,95
C634714812,transportation,4341
C634714812,wellnessandbeauty,80
C635222317,fashion,70
C635222317,food,503
C635222317,health,1270
C635222317,transportation,4336
C635222317,wellnessandbeauty,66
C635603510,barsandrestaurants,125
C635603510,fashion,117
C635603510,hyper,73
C635603510,sportsandtoys,211
C635603510,transportation,4515
C635603510,wellnessandbeauty,248
C636259913,contents,93
C636259913,fashion,7
C636259913,food,450
C636259913,health,1031
C636259913,hotelservices,106
C636259913,transportation,4225
C636259913,wellnessandbeauty,262
C637279747,barsandrestaurants,106
C637279747,health,678
C637279747,home,88
C637279747,hotelservices,47
C637279747,hyper,18
C637279747,leisure,259
C637279747,sportsandtoys,56
C637279747,travel,5496
C637279747,wellnessandbeauty,318
C637831009,barsandrestaurants,100
C637831009,food,347
C637831009,health,10
C637831009,hyper,99
C637831009,sportsandtoys,1040
C637831009,transportation,3757
C637831009,wellnessandbeauty,170
C638119430,food,208
C638119430,health,145
C638119430,home,536
C638119430,hyper,222
C638119430,transportation,3784
C638119430,wellnessandbeauty,292
C638163213,barsandrestaurants,56
C638163213,hyper,124
C638163213,sportsandtoys,21
C638163213,transportation,4189
C638163213,wellnessandbeauty,90
C638223659,contents,5
C638223659,fashion,135
C638223659,food,467
C638223659,health,988
C638223659,home,29
C638223659,hyper,39
C638223659,sportsandtoys,106
C638223659,transportation,4127
C638223659,wellnessandbeauty,43
C638838388,barsandrestaurants,46
C638838388,contents,21
C638838388,fashion,95
C638838388,food,502
C638838388,health,106
C638838388,home,104
C638838388,hyper,60
C638838388,tech,199
C638838388,transportation,3584
C638838388,wellnessandbeauty,325
C638917294,barsandrestaurants,60
C638917294,fashion,18
C638917294,food,5
C638917294,hyper,14
C638917294,tech,131
C638917294,transportation,4061
C638917294,wellnessandbeauty,258
C639532055,barsandrestaurants,350
C639532055,food,88
C639532055,hyper,217
C639532055,sportsandtoys,67
C639532055,transportation,3899
C639532055,wellnessandbeauty,776
C639558755,barsandrestaurants,270
C639558755,hyper,116
C639558755,sportsandtoys,1
C639558755,transportation,4102
C639558755,wellnessandbeauty,585
C639699427,barsandrestaurants,15
C639699427,fashion,267
C639699427,health,1571
C639699427,hyper,107
C639699427,sportsandtoys,589
C639699427,transportation,2107
C639699427,wellnessandbeauty,409
C642158646,food,208
C642158646,hyper,27
C642158646,otherservices,58
C642158646,sportsandtoys,491
C642158646,tech,174
C642158646,transportation,2108
C642158646,wellnessandbeauty,135
C642324097,barsandrestaurants,28
C642324097,fashion,14
C642324097,health,175
C642324097,hyper,30
C642324097,transportation,1965
C642324097,wellnessandbeauty,182
C642583859,fashion,29
C642583859,health,1044
C642583859,otherservices,8
C642583859,transportation,1698
C642583859,wellnessandbeauty,284
C64314422,health,203
C64314422,hotelservices,298
C64314422,otherservices,3
C64314422,sportsandtoys,33
C64314422,tech,422
C64314422,wellnessandbeauty,137
C6433096,barsandrestaurants,134
C6433096,fashion,117
C6433096,food,15
C6433096,health,411
C6433096,hotelservices,90
C6433096,hyper,67
C6433096,sportsandtoys,198
C6433096,transportation,2497
C6433096,wellnessandbeauty,120
C643323409,fashion,387
C643323409,food,275
C643323409,health,291
C643323409,home,76
C643323409,transportation,4443
C643323409,wellnessandbeauty,141
C644344959,barsandrestaurants,86
C644344959,contents,60
C644344959,fashion,13
C644344959,food,482
C644344959,transportation,3581
C644344959,wellnessandbeauty,215
C644541754,health,2488
C644541754,home,455
C644541754,otherservices,63
C644541754,sportsandtoys,791
C644541754,travel,6590
C644541754,wellnessandbeauty,200
C644590864,food,222
C644590864,health,1473
C644590864,home,122
C644590864,hotelservices,769
C644590864,hyper,123
C644590864,sportsandtoys,467
C644590864,tech,193
C644590864,transportation,3911
C644590864,travel,701
C644590864,wellnessandbeauty,107
C644663928,barsandrestaurants,86
C644663928,fashion,60
C644663928,food,55
C644663928,health,4
C644663928,hotelservices,214
C644663928,sportsandtoys,1637
C644663928,tech,110
C644663928,transportation,2885
C644663928,wellnessandbeauty,803
C645521146,barsandrestaurants,23
C645521146,fashion,171
C645521146,food,316
C645521146,health,485
C645521146,hotelservices,915
C645521146,hyper,10
C645521146,leisure,269
C645521146,sportsandtoys,178
C645521146,transportation,1659
C645521146,wellnessandbeauty,354
C645539039,fashion,85
C645539039,food,68
C645539039,health,365
C645539039,hyper,51
C645539039,otherservices,81
C645539039,transportation,1822
C645539039,wellnessandbeauty,423
C64700533,fashion,129
C64700533,food,447
C64700533,health,584
C64700533,otherservices,16
C64700533,transportation,3010
C64700533,wellnessandbeauty,323
C647089636,barsandrestaurants,114
C647089636,contents,89
C647089636,fashion,50
C647089636,food,221
C647089636,health,164
C647089636,home,320
C647089636,hotelservices,24
C647089636,hyper,103
C647089636,tech,18
C647089636,transportation,4088
C647089636,wellnessandbeauty,173
C647327489,barsandrestaurants,76
C647327489,contents,155
C647327489,fashion,400
C647327489,food,588
C647327489,health,22
C647327489,hyper,54
C647327489,tech,185
C647327489,transportation,3601
C647327489,wellnessandbeauty,232
C647931416,fashion,289
C647931416,health,868
C647931416,leisure,364
C647931416,sportsandtoys,1022
C647931416,wellnessandbeauty,184
C648063518,barsandrestaurants,90
C648063518,fashion,34
C648063518,food,97
C648063518,hotelservices,79
C648063518,sportsandtoys,209
C648063518,transportation,4031
C648063518,wellnessandbeauty,206
C648467088,food,290
C648467088,health,722
C648467088,hyper,96
C648467088,tech,150
C648467088,transportation,3440
C648467088,wellnessandbeauty,295
C649077628,barsandrestaurants,48
C649077628,contents,0
C649077628,fashion,38
C649077628,food,273
C649077628,health,1208
C649077628,home,137
C649077628,hyper,40
C649077628,transportation,2464
C649077628,wellnessandbeauty,1312
C650108285,barsandrestaurants,16
C650108285,fashion,240
C650108285,food,399
C650108285,health,489
C650108285,hyper,105
C650108285,tech,479
C650108285,transportation,4146
C650108285,wellnessandbeauty,77
C650117238,fashion,124
C650117238,health,587
C650117238,otherservices,49
C650117238,sportsandtoys,151
C650117238,travel,1914
C650117238,wellnessandbeauty,89
C651594350,barsandrestaurants,7
C651594350,fashion,73
C651594350,health,601
C651594350,hotelservices,83
C651594350,hyper,43
C651594350,leisure,45
C651594350,transportation,2083
C651594350,wellnessandbeauty,221
C652001804,barsandrestaurants,197
C652001804,fashion,82
C652001804,hotelservices,149
C652001804,hyper,61
C652001804,sportsandtoys,20
C652001804,transportation,3931
C652001804,wellnessandbeauty,476
C652253057,fashion,103
C652253057,food,400
C652253057,health,84
C652253057,hotelservices,5
C652253057,tech,52
C652253057,transportation,3839
C652253057,wellnessandbeauty,87
C652364872,fashion,140
C652364872,food,319
C652364872,health,68
C652364872,hyper,239
C652364872,otherservices,79
C652364872,transportation,2501
C652364872,wellnessandbeauty,116
C653084813,food,38
C653084813,health,763
C653084813,tech,39
C653084813,transportation,2966
C653084813,wellnessandbeauty,658
C653252303,food,574
C653252303,health,134
C653252303,hotelservices,21
C653252303,hyper,65
C653252303,tech,43
C653252303,transportation,3584
C653252303,wellnessandbeauty,13
C653835530,barsandrestaurants,99
C653835530,fashion,79
C653835530,food,112
C653835530,health,280
C653835530,hyper,33
C653835530,transportation,3911
C653835530,travel,2731
C653835530,wellnessandbeauty,173
C65424442,barsandrestaurants,20
C65424442,health,246
C65424442,home,189
C65424442,leisure,334
C65424442,otherservices,118
C65424442,sportsandtoys,204
C65424442,transportation,1184
C65424442,wellnessandbeauty,46
C655150548,barsandrestaurants,78
C655150548,fashion,378
C655150548,food,457
C655150548,health,302
C655150548,hyper,13
C655150548,transportation,3357
C655150548,wellnessandbeauty,73
C655625028,barsandrestaurants,252
C655625028,health,533
C655625028,home,283
C655625028,hotelservices,268
C655625028,hyper,350
C655625028,leisure,850
C655625028,otherservices,104
C655625028,sportsandtoys,131
C655625028,tech,216
C655625028,transportation,3166
C655625028,travel,7534
C655625028,wellnessandbeauty,203
C655866157,fashion,15
C655866157,food,85
C655866157,hotelservices,858
C655866157,hyper,394
C655866157,leisure,392
C655866157,sportsandtoys,359
C655866157,transportation,3093
C655866157,wellnessandbeauty,122
C656031620,barsandrestaurants,96
C656031620,fashion,53
C656031620,food,397
C656031620,health,1447
C656031620,hotelservices,79
C656031620,hyper,95
C656031620,otherservices,88
C656031620,tech,213
C656031620,transportation,3621
C656031620,wellnessandbeauty,141
C656075868,barsandrestaurants,89
C656075868,fashion,15
C656075868,food,521
C656075868,health,77
C656075868,home,215
C656075868,tech,211
C656075868,transportation,4241
C656075868,wellnessandbeauty,98
C656405809,barsandrestaurants,71
C656405809,contents,56
C656405809,fashion,29
C656405809,food,119
C656405809,health,28
C656405809,hotelservices,94
C656405809,hyper,145
C656405809,sportsandtoys,162
C656405809,tech,534
C656405809,transportation,3724
C656405809,wellnessandbeauty,417
C65683893,fashion,90
C65683893,food,155
C65683893,health,92
C65683893,home,118
C65683893,transportation,4108
C65683893,wellnessandbeauty,119
C656851338,barsandrestaurants,60
C656851338,fashion,53
C656851338,food,271
C656851338,health,338
C656851338,hyper,71
C656851338,sportsandtoys,255
C656851338,tech,356
C656851338,transportation,3797
C656851338,wellnessandbeauty,388
C656901929,barsandrestaurants,141
C656901929,fashion,327
C656901929,health,1609
C656901929,home,1301
C656901929,hotelservices,154
C656901929,hyper,53
C656901929,leisure,242
C656901929,sportsandtoys,146
C656901929,transportation,766
C656901929,wellnessandbeauty,162
C657290155,barsandrestaurants,70
C657290155,fashion,183
C657290155,food,107
C657290155,health,304
C657290155,hyper,48
C657290155,transportation,4228
C657290155,wellnessandbeauty,218
C658175205,fashion,126
C658175205,food,142
C658175205,health,452
C658175205,hyper,222
C658175205,transportation,4187
C658175205,wellnessandbeauty,515
C658256470,barsandrestaurants,122
C658256470,fashion,84
C658256470,food,108
C658256470,hyper,168
C658256470,sportsandtoys,265
C658256470,transportation,3875
C658256470,wellnessandbeauty,24
C659009992,contents,52
C659009992,fashion,102
C659009992,food,237
C659009992,health,1539
C659009992,home,42
C659009992,hyper,80
C659009992,tech,134
C659009992,transportation,3867
C659009992,wellnessandbeauty,188
C660024200,barsandrestaurants,171
C660024200,fashion,162
C660024200,food,202
C660024200,health,545
C660024200,hyper,92
C660024200,leisure,224
C660024200,sportsandtoys,2350
C660024200,tech,194
C660024200,transportation,3963
C660024200,travel,5821
C660024200,wellnessandbeauty,148
C660232446,barsandrestaurants,192
C660232446,fashion,31
C660232446,health,737
C660232446,home,154
C660232446,hyper,59
C660232446,sportsandtoys,769
C660232446,tech,809
C660232446,transportation,2297
C660232446,wellnessandbeauty,212
C660475396,barsandrestaurants,21
C660475396,fashion,51
C660475396,food,191
C660475396,health,1820
C660475396,hotelservices,35
C660475396,sportsandtoys,1073
C660475396,transportation,3219
C660475396,wellnessandbeauty,26
C660690290,barsandrestaurants,8
C660690290,contents,60
C660690290,fashion,153
C660690290,food,488
C660690290,hyper,4
C660690290,transportation,3916
C660690290,wellnessandbeauty,106
C661876608,barsandrestaurants,63
C661876608,food,11
C661876608,health,374
C661876608,home,74
C661876608,hotelservices,430
C661876608,hyper,70
C661876608,otherservices,338
C661876608,sportsandtoys,11
C661876608,tech,284
C661876608,transportation,2599
C661876608,travel,9295
C661876608,wellnessandbeauty,679
C662015024,barsandrestaurants,119
C662015024,health,15
C662015024,hyper,267
C662015024,otherservices,70
C662015024,transportation,2555
C662015024,wellnessandbeauty,111
C662187574,food,193
C662187574,home,108
C662187574,transportation,4265
C662187574,wellnessandbeauty,212
C662396672,barsandrestaurants,20
C662396672,contents,69
C662396672,food,407
C662396672,health,164
C662396672,home,110
C662396672,hotelservices,14
C662396672,hyper,14
C662396672,tech,115
C662396672,transportation,3708
C662396672,wellnessandbeauty,154
C662836745,barsandrestaurants,123
C662836745,health,117
C662836745,hyper,195
C662836745,otherservices,32
C662836745,sportsandtoys,231
C662836745,transportation,3243
C662836745,wellnessandbeauty,260
C662931726,fashion,51
C662931726,food,209
C662931726,health,577
C662931726,home,77
C662931726,hyper,42
C662931726,sportsandtoys,39
C662931726,tech,219
C662931726,transportation,3625
C662931726,wellnessandbeauty,141
C662948645,food,422
C662948645,health,768
C662948645,hotelservices,56
C662948645,tech,61
C662948645,transportation,4219
C662948645,wellnessandbeauty,50
C663226052,barsandrestaurants,140
C663226052,food,218
C663226052,health,1
